"","site.accession","subplot","GHFF_max_v","GHFF_min_v","GHFF_mean_v","BFF_max_v","BFF_min_v","BFF_mean_v","LRFF_max_v","LRFF_min_v","LRFF_mean_v","all_max_v","all_min_v","all_mean_v","GHFF_median_v","BFF_median_v","LRFF_median_v","all_median_v","GHFF_Liqr_v","BFF_Liqr_v","LRFF_Liqr_v","all_Liqr_v","GHFF_Uiqr_v","BFF_Uiqr_v","LRFF_Uiqr_v","all_Uiqr_v","GHFF_sd_v","BFF_sd_v","LRFF_sd_v","all_sd_v"
"348","DCAN009",8,0.784275211299198,-1.44873382243679e-16,0.028174365444398,0,0,0,0,0,0,0.784275211299198,-1.44873382243679e-16,0.028174365444398,3.19966555540502e-11,0,0,3.19966555540502e-11,0,0,0,0,1e-04,0,0,1e-04,0.094609295063949,0,0,0.094609295063949
"349","DCAN009",9,1.6989805106301,9.57112531810173e-14,0.354234303560852,0,0,0,0,0,0,1.6989805106301,9.57112531810173e-14,0.354234303560852,0.160792734998951,0,0,0.160792734998951,0.0046,0,0,0.0046,0.5557,0,0,0.5557,0.441960169529124,0,0,0.441960169529124
"350","DCAN009",10,3.69828154914979,-2.21428403128293e-16,0.317501604667185,2.70706771039697,-2.72242792485528e-16,0.383748380825818,0,0,0,3.71227070557019,0.000586933544995067,0.701249985493003,0.085394677577976,0.107666572209973,0,0.503480869257914,8e-04,8e-04,0,0.1643,0.4469,0.5823,0,1.1093,0.511222740584071,0.550737228333657,0,0.662639717379076
"351","DCAN010",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","DCAN010",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","DCAN010",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354","DCAN010",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","DCAN010",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356","DCAN010",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357","DCAN010",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","DCAN010",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","DCAN010",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360","DCAN010",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361","DCAN011",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","DCAN011",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363","DCAN011",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364","DCAN011",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365","DCAN011",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","DCAN011",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","DCAN011",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368","DCAN011",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","DCAN011",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","DCAN011",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","DCAN012",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","DCAN012",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","DCAN012",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","DCAN012",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","DCAN012",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","DCAN012",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","DCAN012",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","DCAN012",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","DCAN012",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","DCAN012",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","DCAN013",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","DCAN013",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","DCAN013",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","DCAN013",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","DCAN013",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","DCAN013",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","DCAN013",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","DCAN013",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","DCAN013",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","DCAN013",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","DCLU001",1,0,0,0,4.65716202612696,1.46206734968434e-13,0.18636957677214,0,0,0,4.65716202612696,1.46206734968434e-13,0.18636957677214,0,0.009349345392791,0,0.009349345392791,0,3e-04,0,3e-04,0,0.1123,0,0.1123,0,0.497551118379244,0,0.497551118379244
"392","DCLU001",2,2.74642024703365,-1.20999152968727e-16,0.221605273550329,2.58200196891207,5.51802549142318e-08,0.256011807871616,0,0,0,2.84657418332103,3.59838893886193e-05,0.477617081421946,0.036860333102318,0.0767100855664634,0,0.239312532227914,3e-04,0.0124,0,0.0672,0.253,0.2581,0,0.6319,0.417763527968771,0.443654334085365,0,0.593775888971905
"393","DCLU001",3,0,0,0,0.259099004658453,-3.41096595830972e-17,0.00783347588656098,0,0,0,0.259099004658453,-3.41096595830972e-17,0.00783347588656098,0,6.55992150044333e-13,0,6.55992150044333e-13,0,0,0,0,0,0,0,0,0,0.0329490160126712,0,0.0329490160126712
"394","DCLU001",4,0,0,0,0.289589155896358,-3.23558175569715e-17,0.00758057558444663,0,0,0,0.289589155896358,-3.23558175569715e-17,0.00758057558444663,0,5.37389189054832e-14,0,5.37389189054832e-14,0,0,0,0,0,0,0,0,0,0.0336539397593957,0,0.0336539397593957
"395","DCLU001",5,0,0,0,0.815521935252576,7.65583592053885e-14,0.124094341348096,0,0,0,0.815521935252576,7.65583592053885e-14,0.124094341348096,0,0.07497813156324,0,0.07497813156324,0,0.0117,0,0.0117,0,0.1915,0,0.1915,0,0.144268610293971,0,0.144268610293971
"396","DCLU001",6,0,0,0,1.57558988353222,-3.38340507992328e-16,0.111651541549399,0,0,0,1.57558988353222,-3.38340507992328e-16,0.111651541549399,0,6.96079322206314e-08,0,6.96079322206314e-08,0,0,0,0,0,0.0305,0,0.0305,0,0.263724521282002,0,0.263724521282002
"397","DCLU001",7,0,0,0,1.06333517893879,-1.18382867478425e-16,0.029608461217348,0,0,0,1.06333517893879,-1.18382867478425e-16,0.029608461217348,0,0.000191541337453438,0,0.000191541337453438,0,0,0,0,0,0.0105,0,0.0105,0,0.0927689915513343,0,0.0927689915513343
"398","DCLU001",8,0,0,0,9.7686002712191,6.4122026446006e-13,0.501325019081528,0,0,0,9.7686002712191,6.4122026446006e-13,0.501325019081528,0,0.107871939879345,0,0.107871939879345,0,0.0211,0,0.0211,0,0.4764,0,0.4764,0,1.05173037215983,0,1.05173037215983
"399","DCLU001",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","DCLU001",10,0,0,0,0.388079281847405,-4.27315673223642e-17,0.00642122813208362,0,0,0,0.388079281847405,-4.27315673223642e-17,0.00642122813208362,0,3.70216063828041e-16,0,3.70216063828041e-16,0,0,0,0,0,0,0,0,0,0.0329672556687573,0,0.0329672556687573
"401","DCLU002",1,0.386284245447098,-6.54974733871359e-17,0.0317267965939386,4.65716202612696,1.46390946612335e-13,0.14313081659203,0,0,0,4.65716202612696,1.46325449138948e-13,0.174857613185969,1.24075537476626e-06,0.0171230483663991,0,0.0210560398182809,0,2e-04,0,3e-04,0.0085,0.1257,0,0.162,0.0746739551445484,0.458433154430683,0,0.469758794109555
"402","DCLU002",2,1.83844274691344,2.15617682390451e-13,0.246945952726361,3.18853956282261,9.00592221034215e-05,0.375643015491902,0,0,0,3.61726258700831,0.00216457958422023,0.622588968218263,0.124309013905437,0.245114091675289,0,0.53159130024033,0.0255,0.0893,0,0.1816,0.3279,0.5491,0,0.9044,0.318375578872978,0.407807354638094,0,0.529623984315476
"403","DCLU002",3,0,0,0,1.25443640935626,3.676045693853e-15,0.159073933070525,0,0,0,1.25443640935626,3.676045693853e-15,0.159073933070525,0,0.0477553065918384,0,0.0477553065918384,0,0.0024,0,0.0024,0,0.2271,0,0.2271,0,0.230655932833639,0,0.230655932833639
"404","DCLU002",4,0.212257764714711,-2.56763114107158e-17,0.00755705014369721,2.72175631936841,0.000143128147545782,0.32430401933599,0,0,0,2.72175631936841,0.000208519467086484,0.331861069479687,5.4738311570541e-09,0.151877629382269,0,0.17126341285128,0,0.0249,0,0.0372,2e-04,0.4496,0,0.4497,0.0272474059083709,0.439173671564668,0,0.435172336626399
"405","DCLU002",5,1.17084458927834,1.18769560642868e-09,0.12918716582078,3.80450806710055,1.77828713878756e-08,0.448707548489792,0,0,0,4.11686674300263,1.19035592966055e-05,0.577894714310572,0.0391970919376827,0.225268600521345,0,0.379085006505472,0.0013,0.0465,0,0.1494,0.1816,0.6775,0,0.818,0.200774118997227,0.574335528482066,0,0.612483305641804
"406","DCLU002",6,1.0818747289607,-1.78894994668566e-16,0.0235037966021538,2.61988791517688,-1.1578926686056e-16,0.176870570514567,0,0,0,3.32603278028288,-1.73649826269476e-16,0.200374367116721,7.14153478749429e-10,0.0088188907384496,0,0.00881919562498379,0,0,0,0,0.0011,0.2014,0,0.204,0.0889730175402437,0.34146741784583,0,0.412476808599071
"407","DCLU002",7,0,0,0,1.08073435893311,3.51905413268384e-12,0.0954050268286842,0,0,0,1.08073435893311,3.51905413268384e-12,0.0954050268286842,0,0.0417518834653384,0,0.0417518834653384,0,0.0024,0,0.0024,0,0.1459,0,0.1459,0,0.130297094465135,0,0.130297094465135
"408","DCLU002",8,1.05589429014608,4.82020468208453e-15,0.0986168345950758,0.787896998777882,5.24140440874323e-05,0.154516395160794,0,0,0,1.46266680643609,0.000313142294231551,0.25313322975587,0.0288960351867398,0.106609129090641,0,0.187220202921173,2e-04,0.0313,0,0.0728,0.1402,0.2325,0,0.3597,0.149195605941804,0.1547657948349,0,0.239389826924579
"409","DCLU002",9,0.289588825662296,-2.76540668333043e-17,0.00757933926682812,1.45896615037975,8.04232020811057e-06,0.334541937584747,0,0,0,1.4629669874763,8.04232020816173e-06,0.342121276851575,7.13260636769115e-14,0.27519970525491,0,0.284255352359836,0,0.1075,0,0.1213,0,0.4889,0,0.4913,0.0336531127241848,0.285982293305843,0,0.282632656363983
"410","DCLU002",10,0,0,0,0.405275276578074,-6.56039930270784e-17,0.0138623154635584,0,0,0,0.405275276578074,-6.56039930270784e-17,0.0138623154635584,0,2.0629492307332e-10,0,2.0629492307332e-10,0,0,0,0,0,2e-04,0,2e-04,0,0.0484796534297615,0,0.0484796534297615
"411","DCLU003",1,1.14569002067688,-1.83719277848743e-16,0.0838694686971417,2.03340877197093,-2.53487794981183e-16,0.0384562631889655,0,0,0,2.03340877197093,-1.8169514693467e-16,0.122325731886107,1.1092590280211e-05,2.11576440002163e-17,0,0.0014721612197311,0,0,0,0,0.0598,0,0,0.1197,0.180063293145218,0.201323994274075,0,0.257882015168679
"412","DCLU003",2,1.85870572691936,3.69169751589222e-06,0.274909790150305,0.553059686320607,-1.30609710084138e-16,0.0132039717740628,0,0,0,1.85870572691936,3.6916975158431e-06,0.288113761924368,0.176573824256501,1.78787767487321e-08,0,0.204367658783118,0.0468,0,0,0.0599,0.43,2e-04,0,0.4402,0.29501276196438,0.050416585386718,0,0.291716781883203
"413","DCLU003",3,1.09815979879513,-1.16770438756507e-16,0.055411928629055,1.13304576763716,-1.1353049460478e-16,0.0880285975446879,0,0,0,1.14112738690088,6.73088878854989e-15,0.143440526173743,0.000333649023460417,0.00252493194817512,0,0.0560898385633612,0,0,0,0.0045,0.0427,0.0817,0,0.1681,0.143007990490663,0.183125545419196,0,0.219207507726645
"414","DCLU003",4,0,0,0,3.42730147264644,6.25015791810676e-08,0.401720373032088,0,0,0,3.42730147264644,6.25015791810676e-08,0.401720373032088,0,0.192370668483328,0,0.192370668483328,0,0.0368,0,0.0368,0,0.5269,0,0.5269,0,0.563643466266818,0,0.563643466266818
"415","DCLU003",5,0.948789571553984,-6.82193906049221e-17,0.01856656506644,3.06808783833642,3.44468064224132e-08,0.56366396578425,0,0,0,3.06808783833642,3.44468103031385e-08,0.58223053085069,1.25119559725377e-13,0.41483195738714,0,0.421995795603742,0,0.114,0,0.1145,0,0.8179,0,0.8371,0.090021982901856,0.571620543134159,0,0.596636407147359
"416","DCLU003",6,0,0,0,1.18217467933299,-1.30006442933028e-16,0.171144894357345,0,0,0,1.18217467933299,-1.30006442933028e-16,0.171144894357345,0,0.0537021458906316,0,0.0537021458906316,0,0,0,0,0,0.2743,0,0.2743,0,0.229574620238361,0,0.229574620238361
"417","DCLU003",7,0,0,0,1.45101666087043,6.99400005150831e-08,0.111187264205056,0,0,0,1.45101666087043,6.99400005150831e-08,0.111187264205056,0,0.0301236783857122,0,0.0301236783857122,0,0.0016,0,0.0016,0,0.1578,0,0.1578,0,0.175324404934115,0,0.175324404934115
"418","DCLU003",8,1.18736327769521,8.31942251467004e-08,0.23978085767548,0.834511580019266,-1.25280852535895e-16,0.0491878350149915,0,0,0,1.72846542141992,8.32835247192977e-08,0.288968692690471,0.162145225753953,0.00120763351107918,0,0.182765542669076,0.0173,0,0,0.018,0.4058,0.0485,0,0.4586,0.25009038266915,0.105939866661985,0,0.318420152635549
"419","DCLU003",9,0,0,0,1.56373013132368,9.77743319424277e-05,0.254903279892688,0,0,0,1.56373013132368,9.77743319424277e-05,0.254903279892688,0,0.1706928437626,0,0.1706928437626,0,0.0587,0,0.0587,0,0.3507,0,0.3507,0,0.272182701744127,0,0.272182701744127
"420","DCLU003",10,0,0,0,0.594461881674429,-1.12205467287008e-16,0.0581521629230391,0,0,0,0.594461881674429,-1.12205467287008e-16,0.0581521629230391,0,2.54836900296654e-05,0,2.54836900296654e-05,0,0,0,0,0,0.0452,0,0.0452,0,0.115959920374,0,0.115959920374
"421","DCLU004",1,4.65716202612696,3.90102951493781e-13,0.209874455849667,2.03340877197093,-2.53487794981183e-16,0.0384562631889655,0,0,0,6.69057079809789,3.8995558217866e-13,0.248330719038632,0.0383713042045553,2.11576440002163e-17,0,0.0401790980614362,5e-04,0,0,5e-04,0.2672,0,0,0.2739,0.47430312690839,0.201323994274075,0,0.664670022970796
"422","DCLU004",2,1.89655075328391,9.83766452081286e-06,0.309585632052136,0.312358322347581,-2.47839403350841e-17,0.00740566825131646,0,0,0,1.89655075328391,9.83766452107485e-06,0.316991300303453,0.232655612633769,4.26609065224522e-14,0,0.243225597543853,0.0614,0,0,0.0644,0.4622,0,0,0.4729,0.312459070489125,0.0338397994455452,0,0.313350941282123
"423","DCLU004",3,1.84222011887139,3.57805533327772e-15,0.189328836714958,0,0,0,0,0,0,1.84222011887139,3.57805533327772e-15,0.189328836714958,0.0928146540711021,0,0,0.0928146540711021,0.0085,0,0,0.0085,0.263,0,0,0.263,0.254080486478073,0,0,0.254080486478073
"424","DCLU004",4,0,0,0,3.42709849755819,6.85798882491068e-08,0.417222440260516,0,0,0,3.42709849755819,6.85798882491068e-08,0.417222440260516,0,0.23529609900104,0,0.23529609900104,0,0.0537,0,0.0537,0,0.6154,0,0.6154,0,0.506660594376498,0,0.506660594376498
"425","DCLU004",5,2.05385148862625,6.05380865741037e-14,0.0925564306591195,1.93160764671129,3.44325796752828e-08,0.458071269660525,0,0,0,3.65986521303342,3.44326405306228e-08,0.550627700319644,0.00372953041859408,0.342025224231991,0,0.395767375717234,1e-04,0.12,0,0.1366,0.0648,0.6633,0,0.8147,0.224384213503823,0.421053541009541,0,0.536303562270191
"426","DCLU004",6,0,0,0,0.601272155731725,-3.55790846002987e-17,0.12187549780598,0,0,0,0.601272155731725,-3.55790846002987e-17,0.12187549780598,0,0.0442598446708974,0,0.0442598446708974,0,0,0,0,0,0.2268,0,0.2268,0,0.149761854013145,0,0.149761854013145
"427","DCLU004",7,0,0,0,1.30867687594042,2.04316478912551e-08,0.122952596022152,0,0,0,1.30867687594042,2.04316478912551e-08,0.122952596022152,0,0.0199830513165985,0,0.0199830513165985,0,5e-04,0,5e-04,0,0.1484,0,0.1484,0,0.220308659410768,0,0.220308659410768
"428","DCLU004",8,1.66100460633169,2.49198048326405e-09,0.226788228358217,0,0,0,0,0,0,1.66100460633169,2.49198048326405e-09,0.226788228358217,0.0858851299424322,0,0,0.0858851299424322,0.0039,0,0,0.0039,0.3806,0,0,0.3806,0.294428710184371,0,0,0.294428710184371
"429","DCLU004",9,0,0,0,1.41990171803483,7.81614098665386e-13,0.122626482493407,0,0,0,1.41990171803483,7.81614098665386e-13,0.122626482493407,0,0.0227456102549776,0,0.0227456102549776,0,8e-04,0,8e-04,0,0.1383,0,0.1383,0,0.221744525638437,0,0.221744525638437
"430","DCLU004",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431","DCLU005",1,2.03340877197093,1.46239483705128e-13,0.169234194642936,0,0,0,0,0,0,2.03340877197093,1.46239483705128e-13,0.169234194642936,0.0225029279866307,0,0,0.0225029279866307,3e-04,0,0,3e-04,0.2105,0,0,0.2105,0.289374661887989,0,0,0.289374661887989
"432","DCLU005",2,3.69624222445035,-2.83868817426046e-16,0.12615417651411,2.85915909193974,0.00303720280561776,0.507655990228163,0,0,0,4.93547808915234,0.00323196585004926,0.633810166742274,5.83296061218246e-09,0.363408301574358,0,0.399486262988336,0,0.149,0,0.1644,0.0049,0.6645,0,0.7781,0.429483065761615,0.511618737487427,0,0.764210968748663
"433","DCLU005",3,0,0,0,1.24937697678101,3.39437023902603e-16,0.206714561622588,0,0,0,1.24937697678101,3.39437023902603e-16,0.206714561622588,0,0.0797929458560682,0,0.0797929458560682,0,0.0042,0,0.0042,0,0.3227,0,0.3227,0,0.268662806281839,0,0.268662806281839
"434","DCLU005",4,0,0,0,2.00225972245835,0.000208611954900801,0.208217321113024,0,0,0,2.00225972245835,0.000208611954900801,0.208217321113024,0,0.126916902569774,0,0.126916902569774,0,0.0364,0,0.0364,0,0.2867,0,0.2867,0,0.244917622422155,0,0.244917622422155
"435","DCLU005",5,1.30813895724792,-1.36438666106858e-16,0.0596406496563979,2.05392885304021,1.19007226926375e-05,0.399807236947259,0,0,0,2.82420979250919,1.19007226964138e-05,0.459447886603657,3.61157055381352e-09,0.262199264580178,0,0.266234052163732,0,0.0989,0,0.1003,0.0025,0.6175,0,0.6694,0.178441665847509,0.385574294810759,0,0.49672218254807
"436","DCLU005",6,0.690930679089208,-9.46229797788615e-17,0.0208892690308293,3.06670788570118,-2.85580911518353e-16,0.250341282873135,0,0,0,3.75763856479039,-2.53637747096407e-16,0.271230551903964,1.74931746688396e-12,0.0437084523395381,0,0.0443050187068766,0,0,0,0,0,0.3087,0,0.3179,0.0878640427004566,0.453930020346778,0,0.525922716790226
"437","DCLU005",7,0,0,0,2.81138071722539,4.15792826860641e-07,0.231661756641151,0,0,0,2.81138071722539,4.15792826860641e-07,0.231661756641151,0,0.127528908952029,0,0.127528908952029,0,0.0323,0,0.0323,0,0.3059,0,0.3059,0,0.314351944443403,0,0.314351944443403
"438","DCLU005",8,2.32387150915002,0.000890508066305119,0.374490283291758,1.62442527154228,-1.1243920473255e-16,0.105017188305732,0,0,0,2.50450135743333,0.000890508067699589,0.47950747159749,0.299531963425214,0.00418138249762074,0,0.353092535164449,0.141,0,0,0.1532,0.501,0.1253,0,0.6592,0.327914467841112,0.214381249214753,0,0.439859808597965
"439","DCLU005",9,0,0,0,0.988712849217051,0.00115734721094535,0.188102673547508,0,0,0,0.988712849217051,0.00115734721094535,0.188102673547508,0,0.136301263683141,0,0.136301263683141,0,0.0527,0,0.0527,0,0.2854,0,0.2854,0,0.168104259569987,0,0.168104259569987
"440","DCLU005",10,0,0,0,1.13715513265293,-1.86548463958607e-16,0.0786065443923665,0,0,0,1.13715513265293,-1.86548463958607e-16,0.0786065443923665,0,2.94327049666732e-05,0,2.94327049666732e-05,0,0,0,0,0,0.082,0,0.082,0,0.152941376248922,0,0.152941376248922
"441","DCLU006",1,4.65716202612696,7.55840842887548e-13,0.285170867072663,2.03340877197093,-2.53487794981183e-16,0.0384562631889655,0,0,0,6.69057079809789,7.55906340360935e-13,0.323627130261629,0.047914478707523,2.11576440002163e-17,0,0.050615534393115,7e-04,0,0,8e-04,0.3422,0,0,0.3517,0.55962278829506,0.201323994274075,0,0.724022691438174
"442","DCLU006",2,3.89789613358881,4.30317139234114e-05,0.448417336380817,2.61833151428022,2.06932455966503e-06,0.324342539235111,0,0,0,5.19753456952959,5.82583626113465e-05,0.772759875615928,0.268691363156109,0.14422562834152,0,0.53032110854563,0.102,0.0433,0,0.2413,0.5989,0.3829,0,0.9981,0.541774278292415,0.450894745806761,0,0.79781159345803
"443","DCLU006",3,1.33408209983888,4.489090870272e-05,0.389948745882612,0,0,0,0,0,0,1.33408209983888,4.489090870272e-05,0.389948745882612,0.297370836065316,0,0,0.297370836065316,0.0941,0,0,0.0941,0.6135,0,0,0.6135,0.339733386340812,0,0,0.339733386340812
"444","DCLU006",4,1.49640973053823,0.000703479129531275,0.245457576030841,2.23397643932152,1.16032501539913e-07,0.244046017278479,0,0,0,2.26880245068936,0.00122985195740272,0.48950359330932,0.123895311938557,0.119074695229393,0,0.366033393656906,0.0326,0.0072,0,0.1336,0.3418,0.3825,0,0.7236,0.299507316542269,0.310794346760505,0,0.442480942892562
"445","DCLU006",5,0.490392274705589,-6.32039580650025e-17,0.0149911612985358,2.52913457544576,1.19007094114426e-05,0.380184616828232,0,0,0,2.52913457544576,1.19007094130227e-05,0.395175778126768,1.28459637563256e-12,0.247242806026427,0,0.248289360360443,0,0.112,0,0.1124,0,0.505,0,0.5127,0.0611774957122801,0.401374216441503,0,0.433034309658154
"446","DCLU006",6,3.62189355689683,-1.18530080893629e-16,0.342117567731429,1.4261107288608,2.41100507350907e-15,0.150427368483383,0,0,0,4.05001324651144,7.35281528041133e-15,0.492544936214812,0.0856410545318523,0.0478586137377225,0,0.194534880371424,0,1e-04,0,1e-04,0.5366,0.196,0,0.8392,0.521012159131177,0.234636498376825,0,0.646917414470972
"447","DCLU006",7,2.81135179611645,1.42438257317988e-08,0.306810195872523,0,0,0,0,0,0,2.81135179611645,1.42438257317988e-08,0.306810195872523,0.157716559218068,0,0,0.157716559218068,0.0264,0,0,0.0264,0.442,0,0,0.442,0.381031167688429,0,0,0.381031167688429
"448","DCLU006",8,4.00554329137917,0.0016724119096041,0.919352032368278,0.388417309170803,-7.35845738819395e-17,0.0143006053302313,0,0,0,4.00554329137917,0.00167241190960455,0.933652637698509,0.651885766115324,4.55304252179669e-14,0,0.667471091998968,0.3098,0,0,0.3241,1.2798,0,0,1.2967,0.860187080714499,0.0476350052698164,0,0.859270967832019
"449","DCLU006",9,0,0,0,1.94225401852859,0.00120755197925409,0.38615950146739,0,0,0,1.94225401852859,0.00120755197925409,0.38615950146739,0,0.27979840384796,0,0.27979840384796,0,0.1387,0,0.1387,0,0.5302,0,0.5302,0,0.340925005535186,0,0.340925005535186
"450","DCLU006",10,0,0,0,1.55854823899939,-6.41777752944342e-17,0.1931665879524,0,0,0,1.55854823899939,-6.41777752944342e-17,0.1931665879524,0,0.0342135500766021,0,0.0342135500766021,0,5e-04,0,5e-04,0,0.3212,0,0.3212,0,0.281699275940884,0,0.281699275940884
"451","DCLU007",1,2.79037803182783,-2.3860636295163e-16,0.245121841043853,0,0,0,0,0,0,2.79037803182783,-2.3860636295163e-16,0.245121841043853,0.000490356589748366,0,0,0.000490356589748366,0,0,0,0,0.1313,0,0,0.1313,0.538343581272054,0,0,0.538343581272054
"452","DCLU007",2,3.895392108755,0.000849776431772893,0.478088132856795,1.61797000309858,-3.29557334727083e-16,0.06162967391868,0,0,0,3.89539496491607,0.000850193629281522,0.539717806775475,0.350675903571538,1.71824998444506e-06,0,0.38583671445971,0.1323,0,0,0.1445,0.6334,0.0043,0,0.7502,0.519491588607611,0.205648492653173,0,0.560683828288561
"453","DCLU007",3,1.16405408002458,-1.087241875129e-16,0.0462812730826833,0.656592170467581,-2.35485667971272e-17,0.0858872646902761,0,0,0,1.22850589040034,2.36369307717914e-16,0.132168537772959,3.08868821836342e-06,0.0189248814481448,0,0.0288409164417511,0,3e-04,0,0.0011,0.0025,0.1223,0,0.1732,0.156257338185938,0.132722983105506,0,0.211477188155087
"454","DCLU007",4,0.772276073847744,-8.08810926405344e-17,0.0283411276654884,3.42702860231577,0.000707375056641804,0.342851594294141,0,0,0,4.19930467616351,0.000707375061499906,0.37119272195963,4.69473123278022e-11,0.189443371207181,0,0.193458800447431,0,0.0661,0,0.0668,4e-04,0.3929,0,0.4093,0.0938407718857895,0.464793254274591,0,0.540888155010603
"455","DCLU007",5,4.58759166646066,9.72778430361697e-09,0.501494059711202,4.52945553341298,3.1270907117347e-10,0.297318943521183,0,0,0,5.07136052168591,6.14324905189021e-05,0.798813003232385,0.22743137174414,0.105418782958565,0,0.583708989704604,0.033,0.0219,0,0.1982,0.8059,0.3404,0,1.1525,0.646905117534035,0.53566798715053,0,0.792448226308405
"456","DCLU007",6,0,0,0,3.02317341992789,-3.39742342879242e-16,0.213210689949767,0,0,0,3.02317341992789,-3.39742342879242e-16,0.213210689949767,0,0.00210096225781338,0,0.00210096225781338,0,0,0,0,0,0.134,0,0.134,0,0.444334110605136,0,0.444334110605136
