"","site.accession","subplot","GHFF_max_v","GHFF_min_v","GHFF_mean_v","BFF_max_v","BFF_min_v","BFF_mean_v","LRFF_max_v","LRFF_min_v","LRFF_mean_v","all_max_v","all_min_v","all_mean_v","GHFF_median_v","BFF_median_v","LRFF_median_v","all_median_v","GHFF_Liqr_v","BFF_Liqr_v","LRFF_Liqr_v","all_Liqr_v","GHFF_Uiqr_v","BFF_Uiqr_v","LRFF_Uiqr_v","all_Uiqr_v","GHFF_sd_v","BFF_sd_v","LRFF_sd_v","all_sd_v"
"385","DCAN013",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","DCAN013",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","DCAN013",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","DCAN013",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","DCAN013",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","DCAN013",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","DCLU001",1,0,0,0,4.65716202612696,0.10005593255051,0.672031343535404,0,0,0,4.65716202612696,0.10005593255051,0.672031343535404,0,0.39307544706794,0,0.39307544706794,0,0.1849,0,0.1849,0,0.8365,0,0.8365,0,0.789174281662572,0,0.789174281662572
"392","DCLU001",2,2.74642024703365,0.100045940617906,0.542013655885391,2.58200196891207,0.100008358070694,0.539355573618417,0,0,0,2.84657418332103,0.100011516893321,0.680315399587657,0.345704953245946,0.29780454932494,0,0.418138217986567,0.1925,0.1763,0,0.2295,0.6702,0.6947,0,0.9615,0.526181233789424,0.543556293652141,0,0.621078319611669
"393","DCLU001",3,0,0,0,0.259099004658453,0.10054153638522,0.175938324616046,0,0,0,0.259099004658453,0.10054153638522,0.175938324616046,0,0.173663667203278,0,0.173663667203278,0,0.1334,0,0.1334,0,0.2188,0,0.2188,0,0.0478152883899464,0,0.0478152883899464
"394","DCLU001",4,0,0,0,0.289589155896358,0.100029351973929,0.185751868670342,0,0,0,0.289589155896358,0.100029351973929,0.185751868670342,0,0.179957485754791,0,0.179957485754791,0,0.1348,0,0.1348,0,0.2354,0,0.2354,0,0.0562875266789021,0,0.0562875266789021
"395","DCLU001",5,0,0,0,0.815521935252576,0.100115935439967,0.248333295962447,0,0,0,0.815521935252576,0.100115935439967,0.248333295962447,0,0.210091850494606,0,0.210091850494606,0,0.1511,0,0.1511,0,0.2917,0,0.2917,0,0.138869054200523,0,0.138869054200523
"396","DCLU001",6,0,0,0,1.57558988353222,0.100129059237057,0.528220327453666,0,0,0,1.57558988353222,0.100129059237057,0.528220327453666,0,0.430839452383603,0,0.430839452383603,0,0.2229,0,0.2229,0,0.8032,0,0.8032,0,0.347741478063109,0,0.347741478063109
"397","DCLU001",7,0,0,0,1.06333517893879,0.100027655171007,0.26120023735325,0,0,0,1.06333517893879,0.100027655171007,0.26120023735325,0,0.184482915480867,0,0.184482915480867,0,0.136,0,0.136,0,0.304,0,0.304,0,0.195588396106496,0,0.195588396106496
"398","DCLU001",8,0,0,0,9.7686002712191,0.100011088461822,0.943787685113177,0,0,0,9.7686002712191,0.100011088461822,0.943787685113177,0,0.449649215676061,0,0.449649215676061,0,0.1879,0,0.1879,0,1.0234,0,1.0234,0,1.31805051991994,0,1.31805051991994
"399","DCLU001",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","DCLU001",10,0,0,0,0.388079281847405,0.100036678176186,0.200454173308717,0,0,0,0.388079281847405,0.100036678176186,0.200454173308717,0,0.184441580235384,0,0.184441580235384,0,0.1338,0,0.1338,0,0.2533,0,0.2533,0,0.076023367914078,0,0.076023367914078
"401","DCLU002",1,0.386284245447098,0.100009386986963,0.213518155560466,4.65716202612696,0.100023673666715,0.454299275988143,0,0,0,4.65716202612696,0.100096847990775,0.509081372315699,0.204445460278454,0.202981145617229,0,0.267791396181092,0.1456,0.1503,0,0.1708,0.2818,0.2916,0,0.5151,0.0758085280189092,0.768282639776644,0,0.720750648321227
"402","DCLU002",2,1.83844274691344,0.100018339062951,0.427102122645988,3.18853956282261,0.100014313384683,0.501067925351592,0,0,0,3.61726258700831,0.100191343140331,0.714969495505226,0.295339972320332,0.397791524955401,0,0.652567659752421,0.1843,0.2122,0,0.3003,0.579,0.6509,0,0.9545,0.336451126372373,0.414252272664849,0,0.51394317976998
"403","DCLU002",3,0,0,0,1.25443640935626,0.100000296267081,0.376963077480692,0,0,0,1.25443640935626,0.100000296267081,0.376963077480692,0,0.309504149523143,0,0.309504149523143,0,0.1812,0,0.1812,0,0.5206,0,0.5206,0,0.241553694876556,0,0.241553694876556
"404","DCLU002",4,0.212257764714711,0.100916107177541,0.14916863172061,2.72175631936841,0.100027422743195,0.544519388782709,0,0,0,2.72175631936841,0.10006409971552,0.52652815912338,0.146752084251595,0.396687005996536,0,0.374098012090468,0.1208,0.2165,0,0.2099,0.1749,0.6821,0,0.6601,0.0322468976987993,0.470844079034499,0,0.464756121931463
"405","DCLU002",5,1.17084458927834,0.100004352329039,0.31374066073492,3.80450806710055,0.100022691861959,0.669359553295029,0,0,0,4.11686674300263,0.100008082836824,0.682972894389376,0.231412133753774,0.478884194752111,0,0.523267400440872,0.158,0.2327,0,0.2409,0.3651,0.9178,0,0.9053,0.228214252959668,0.602017864746904,0,0.61758730817392
"406","DCLU002",6,1.0818747289607,0.100447909668048,0.280283670214327,2.61988791517688,0.100184185011444,0.475331925430212,0,0,0,3.32603278028288,0.10001208237495,0.540353946837646,0.207815217003445,0.330928500722535,0,0.350676995462978,0.147,0.1796,0,0.1815,0.317,0.6113,0,0.6933,0.205141649040083,0.431919797970265,0,0.542396766493959
"407","DCLU002",7,0,0,0,1.08073435893311,0.100031242861788,0.235659218962875,0,0,0,1.08073435893311,0.100031242861788,0.235659218962875,0,0.195545832455486,0,0.195545832455486,0,0.1439,0,0.1439,0,0.2723,0,0.2723,0,0.137209807220937,0,0.137209807220937
"408","DCLU002",8,1.05589429014608,0.100033017932287,0.267459235129914,0.787896998777882,0.100000502711151,0.265220839818088,0,0,0,1.46266680643609,0.100045167685339,0.353361987674379,0.213205046467465,0.227596184976498,0,0.294079229648601,0.1478,0.1546,0,0.1813,0.3372,0.3351,0,0.4502,0.161030776755928,0.141779750172685,0,0.22957127211327
"409","DCLU002",9,0.289588825662296,0.100040526149109,0.185933123139589,1.45896615037975,0.100001693245558,0.427637571877487,0,0,0,1.4629669874763,0.100006067063046,0.422903852389287,0.18169420238394,0.369482377106041,0,0.362600773179576,0.1348,0.2247,0,0.2218,0.2354,0.5494,0,0.5438,0.0562090670090906,0.265799216933548,0,0.265010130854626
"410","DCLU002",10,0,0,0,0.405275276578074,0.100036655511009,0.201614681360104,0,0,0,0.405275276578074,0.100036655511009,0.201614681360104,0,0.19220317380999,0,0.19220317380999,0,0.1405,0,0.1405,0,0.257,0,0.257,0,0.0699101869299421,0,0.0699101869299421
"411","DCLU003",1,1.14569002067688,0.100044713814104,0.36349738881514,2.03340877197093,0.101159567453137,0.7254375331053,0,0,0,2.03340877197093,0.100044713814104,0.433290029830871,0.321395355328671,0.564712755670527,0,0.338881638201202,0.1954,0.2503,0,0.2015,0.4406,1.132,0,0.5109,0.22446106100263,0.54139921324183,0,0.342820775791693
"412","DCLU003",2,1.85870572691936,0.100112835052191,0.427328933723372,0.553059686320607,0.10003667422622,0.214402884026541,0,0,0,1.85870572691936,0.10000413822645,0.422819226808986,0.377540392824755,0.192040468004055,0,0.374244301578862,0.2146,0.1403,0,0.2164,0.5342,0.2656,0,0.5269,0.287198397921918,0.0960415757284244,0,0.281232113451282
"413","DCLU003",3,1.09815979879513,0.100044701051209,0.301931618723667,1.13304576763716,0.100050817244221,0.34775799268973,0,0,0,1.14112738690088,0.100007504649129,0.344757358475206,0.186485215677651,0.253141694241184,0,0.236670226985524,0.1346,0.156,0,0.1502,0.3828,0.4851,0,0.4788,0.247736870613639,0.247400153910248,0,0.255870676045628
"414","DCLU003",4,0,0,0,3.42730147264644,0.100029221591582,0.635011114496846,0,0,0,3.42730147264644,0.100029221591582,0.635011114496846,0,0.403240304719388,0,0.403240304719388,0,0.2284,0,0.2284,0,0.7881,0,0.7881,0,0.612289042303099,0,0.612289042303099
"415","DCLU003",5,0.948789571553984,0.100075802425383,0.365892166352231,3.06808783833642,0.100042299295796,0.721275726932082,0,0,0,3.06808783833642,0.100042299295796,0.744806260759597,0.303325203820062,0.5907614557525,0,0.600061335724974,0.1743,0.284,0,0.2899,0.5197,0.9432,0,0.9768,0.225237171277931,0.56127175825902,0,0.587638057841474
"416","DCLU003",6,0,0,0,1.18217467933299,0.100015103189258,0.370748268842564,0,0,0,1.18217467933299,0.100015103189258,0.370748268842564,0,0.321780960199015,0,0.321780960199015,0,0.1854,0,0.1854,0,0.5141,0,0.5141,0,0.216059490253689,0,0.216059490253689
"417","DCLU003",7,0,0,0,1.45101666087043,0.100049302728052,0.301188549559181,0,0,0,1.45101666087043,0.100049302728052,0.301188549559181,0,0.243357946596194,0,0.243357946596194,0,0.1628,0,0.1628,0,0.3619,0,0.3619,0,0.199342445008001,0,0.199342445008001
"418","DCLU003",8,1.18736327769521,0.100006949010229,0.398932896577541,0.834511580019266,0.100018260478228,0.233173928406093,0,0,0,1.72846542141992,0.100095142895315,0.476780599493208,0.369985121709562,0.18309837736945,0,0.422308303791739,0.2277,0.1369,0,0.2527,0.5004,0.2596,0,0.616,0.219810649429561,0.150301013412068,0,0.295255751308643
"419","DCLU003",9,0,0,0,1.56373013132368,0.10000373352976,0.375630641043206,0,0,0,1.56373013132368,0.10000373352976,0.375630641043206,0,0.285840878810278,0,0.285840878810278,0,0.1832,0,0.1832,0,0.4746,0,0.4746,0,0.274762456796603,0,0.274762456796603
"420","DCLU003",10,0,0,0,0.594461881674429,0.100048882130322,0.266277054144217,0,0,0,0.594461881674429,0.100048882130322,0.266277054144217,0,0.248894768271617,0,0.248894768271617,0,0.1746,0,0.1746,0,0.3229,0,0.3229,0,0.117894803024021,0,0.117894803024021
"421","DCLU004",1,4.65716202612696,0.100035558463096,0.499647129923391,2.03340877197093,0.101159567453137,0.7254375331053,0,0,0,6.69057079809789,0.100035558463096,0.588318210484047,0.31942065461771,0.564712755670527,0,0.322052501011427,0.1975,0.2503,0,0.1984,0.513,1.132,0,0.5194,0.647176976998834,0.54139921324183,0,0.943950124400397
"422","DCLU004",2,1.89655075328391,0.100016905565217,0.443869722376373,0.312358322347581,0.10003667422622,0.188808177497962,0,0,0,1.89655075328391,0.100008082207513,0.448119692848778,0.394102171490894,0.180536498426854,0,0.404952906006955,0.2294,0.1348,0,0.2326,0.5535,0.2383,0,0.5637,0.300734492686889,0.0612539583651846,0,0.299142162976201
"423","DCLU004",3,1.84222011887139,0.10000776364701,0.362733171086334,0,0,0,0,0,0,1.84222011887139,0.10000776364701,0.362733171086334,0.270021897359764,0,0,0.270021897359764,0.1694,0,0,0.1694,0.4827,0,0,0.4827,0.270342913247204,0,0,0.270342913247204
"424","DCLU004",4,0,0,0,3.42709849755819,0.100028875383037,0.604440009901985,0,0,0,3.42709849755819,0.100028875383037,0.604440009901985,0,0.443161371972675,0,0.443161371972675,0,0.2303,0,0.2303,0,0.8377,0,0.8377,0,0.522370246756439,0,0.522370246756439
"425","DCLU004",5,2.05385148862625,0.100039373651156,0.399294795773889,1.93160764671129,0.100029250749238,0.580052852179352,0,0,0,3.65986521303342,0.100043763541967,0.68606157969309,0.256654522948764,0.46566989738803,0,0.535469248378472,0.1661,0.2593,0,0.2889,0.5197,0.8176,0,0.9499,0.346983403563526,0.402485069908404,0,0.52438666472475
"426","DCLU004",6,0,0,0,0.601272155731725,0.100025481331413,0.275655638583201,0,0,0,0.601272155731725,0.100025481331413,0.275655638583201,0,0.263856096345733,0,0.263856096345733,0,0.1766,0,0.1766,0,0.3651,0,0.3651,0,0.115645340347014,0,0.115645340347014
"427","DCLU004",7,0,0,0,1.30867687594042,0.100031561951431,0.35699074664358,0,0,0,1.30867687594042,0.100031561951431,0.35699074664358,0,0.250034557896234,0,0.250034557896234,0,0.1621,0,0.1621,0,0.4641,0,0.4641,0,0.273114332457916,0,0.273114332457916
"428","DCLU004",8,1.66100460633169,0.100003111585749,0.452720227135835,0,0,0,0,0,0,1.66100460633169,0.100003111585749,0.452720227135835,0.404891236608169,0,0,0.404891236608169,0.2121,0,0,0.2121,0.6341,0,0,0.6341,0.286789816221095,0,0,0.286789816221095
"429","DCLU004",9,0,0,0,1.41990171803483,0.100025210409949,0.36666655237929,0,0,0,1.41990171803483,0.100025210409949,0.36666655237929,0,0.26370132904282,0,0.26370132904282,0,0.162,0,0.162,0,0.4845,0,0.4845,0,0.2787882943805,0,0.2787882943805
"430","DCLU004",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431","DCLU005",1,2.03340877197093,0.10013091419262,0.468331270534985,0,0,0,0,0,0,2.03340877197093,0.10013091419262,0.468331270534985,0.401266140275184,0,0,0.401266140275184,0.2028,0,0,0.2028,0.6178,0,0,0.6178,0.331088297569302,0,0,0.331088297569302
"432","DCLU005",2,3.69624222445035,0.100254885463127,0.82764643121298,2.85915909193974,0.10000558510328,0.60795774199613,0,0,0,4.93547808915234,0.10000558510328,0.752505579455507,0.515020585760935,0.454535782006246,0,0.494320915391544,0.2257,0.2557,0,0.2757,1.1495,0.7563,0,0.912,0.816445667806416,0.512994895541486,0,0.786901894255924
"433","DCLU005",3,0,0,0,1.24937697678101,0.100125522851274,0.417025973170877,0,0,0,1.24937697678101,0.100125522851274,0.417025973170877,0,0.340566856966842,0,0.340566856966842,0,0.2101,0,0.2101,0,0.5641,0,0.5641,0,0.262684812685031,0,0.262684812685031
"434","DCLU005",4,0,0,0,2.00225972245835,0.100009249768792,0.344952567907435,0,0,0,2.00225972245835,0.100009249768792,0.344952567907435,0,0.264546267633281,0,0.264546267633281,0,0.1741,0,0.1741,0,0.4191,0,0.4191,0,0.254907618915882,0,0.254907618915882
"435","DCLU005",5,1.30813895724792,0.100571035889477,0.408305742226642,2.05392885304021,0.10005534888164,0.521409954755834,0,0,0,2.82420979250919,0.100055349188388,0.599475743653409,0.29127491193618,0.410716646297986,0,0.436368144356093,0.1835,0.2209,0,0.223,0.5557,0.7438,0,0.8254,0.300224425429406,0.373817412912241,0,0.500009261828575
"436","DCLU005",6,0.690930679089208,0.100971438772802,0.338813602016579,3.06670788570118,0.100024761203043,0.57469281058499,0,0,0,3.75763856479039,0.100025454670959,0.62191076623319,0.303746093824948,0.379580557278253,0,0.387873881411794,0.1738,0.2162,0,0.2183,0.4859,0.7041,0,0.7355,0.17852335214934,0.552281396506118,0,0.662019314907814
"437","DCLU005",7,0,0,0,2.81138071722539,0.10001371595225,0.385602850346753,0,0,0,2.81138071722539,0.10001371595225,0.385602850346753,0,0.271606626962021,0,0.271606626962021,0,0.1646,0,0.1646,0,0.4717,0,0.4717,0,0.346463978726041,0,0.346463978726041
"438","DCLU005",8,2.32387150915002,0.100013015735178,0.447494042319895,1.62442527154228,0.100036416263429,0.34833242743944,0,0,0,2.50450135743333,0.100013315995127,0.56637648793292,0.371108615143633,0.236305728779846,0,0.45105290755818,0.2173,0.1641,0,0.2401,0.5513,0.428,0,0.7316,0.318920481393698,0.286629052353956,0,0.431579574053751
"439","DCLU005",9,0,0,0,0.988712849217051,0.100068917110483,0.284212443953357,0,0,0,0.988712849217051,0.100068917110483,0.284212443953357,0,0.249916842259089,0,0.249916842259089,0,0.1605,0,0.1605,0,0.3687,0,0.3687,0,0.153857519478588,0,0.153857519478588
"440","DCLU005",10,0,0,0,1.13715513265293,0.10000550511985,0.314063218061395,0,0,0,1.13715513265293,0.10000550511985,0.314063218061395,0,0.285321516310593,0,0.285321516310593,0,0.1813,0,0.1813,0,0.4171,0,0.4171,0,0.167329948721197,0,0.167329948721197
"441","DCLU006",1,4.65716202612696,0.100143748341973,0.653581395757683,2.03340877197093,0.101159567453137,0.7254375331053,0,0,0,6.69057079809789,0.100143748341973,0.73617541551605,0.410669985148857,0.564712755670527,0,0.414161189629994,0.2251,0.2503,0,0.2271,0.758,1.132,0,0.7854,0.71092799505338,0.54139921324183,0,0.963633097764747
"442","DCLU006",2,3.89789613358881,0.100002437840011,0.581636885095606,2.61833151428022,0.100003271368539,0.523252143623488,0,0,0,5.19753456952959,0.100108518638437,0.838229620560233,0.395728221776547,0.305541521322351,0,0.588761196599483,0.2145,0.1765,0,0.312,0.7319,0.7031,0,1.0641,0.563138902636275,0.496134393194202,0,0.801591705054969
"443","DCLU006",3,1.33408209983888,0.10000205746531,0.512439200929971,0,0,0,0,0,0,1.33408209983888,0.10000205746531,0.512439200929971,0.448832802671201,0,0,0.448832802671201,0.2462,0,0,0.2462,0.7176,0,0,0.7176,0.311691459853509,0,0,0.311691459853509
"444","DCLU006",4,1.49640973053823,0.100000692714382,0.421224010838744,2.23397643932152,0.10002767740108,0.445015028384411,0,0,0,2.26880245068936,0.100050358229126,0.609356374773019,0.304883853336558,0.361851282903338,0,0.500726626426359,0.1832,0.1977,0,0.2745,0.5874,0.5968,0,0.8343,0.30973406654739,0.311990097413341,0,0.423537171252292
"445","DCLU006",5,0.490392274705589,0.100135572688168,0.257780432795231,2.52913457544576,0.100018431260505,0.481833146440919,0,0,0,2.52913457544576,0.100018431263706,0.500876060721635,0.235899004417942,0.341917839627228,0,0.345348846121897,0.1567,0.2069,0,0.2075,0.3483,0.589,0,0.6057,0.114168803311979,0.405110074953359,0,0.440906437263576
"446","DCLU006",6,3.62189355689683,0.100037364019335,0.687756765072906,1.4261107288608,0.100124196966837,0.35679635393284,0,0,0,4.05001324651144,0.100118586999914,0.871282573980464,0.547362120158878,0.25569998464677,0,0.728552735077059,0.3094,0.161,0,0.3632,0.864,0.4966,0,1.2147,0.563795538847016,0.266009916581354,0,0.64795577707316
"447","DCLU006",7,2.81135179611645,0.100072288571505,0.493851365716603,0,0,0,0,0,0,2.81135179611645,0.100072288571505,0.493851365716603,0.348964571935763,0,0,0.348964571935763,0.1946,0,0,0.1946,0.7073,0,0,0.7073,0.392182505342599,0,0,0.392182505342599
"448","DCLU006",8,4.00554329137917,0.100010110555804,1.0353336260222,0.388417309170803,0.100039094672258,0.188035092903448,0,0,0,4.00554329137917,0.100010110555864,1.03897485567009,0.764416906718513,0.175414952476611,0,0.767370711813141,0.4051,0.1317,0,0.4079,1.3761,0.2371,0,1.3866,0.849256404662032,0.0664514975716137,0,0.848256240257574
"449","DCLU006",9,0,0,0,1.94225401852859,0.100023009068553,0.448988956250881,0,0,0,1.94225401852859,0.100023009068553,0.448988956250881,0,0.337260163875944,0,0.337260163875944,0,0.2068,0,0.2068,0,0.5908,0,0.5908,0,0.337709136790347,0,0.337709136790347
"450","DCLU006",10,0,0,0,1.55854823899939,0.100027804254363,0.461958358468377,0,0,0,1.55854823899939,0.100027804254363,0.461958358468377,0,0.40224241114662,0,0.40224241114662,0,0.2353,0,0.2353,0,0.6452,0,0.6452,0,0.279241899446889,0,0.279241899446889
"451","DCLU007",1,2.79037803182783,0.100003937586248,0.895770973130516,0,0,0,0,0,0,2.79037803182783,0.100003937586248,0.895770973130516,0.655530895878061,0,0,0.655530895878061,0.2704,0,0,0.2704,1.532,0,0,1.532,0.710245370861457,0,0,0.710245370861457
"452","DCLU007",2,3.895392108755,0.100039962227977,0.592806134114688,1.61797000309858,0.10001093321293,0.492278258719203,0,0,0,3.89539496491607,0.100040748778977,0.663533985517053,0.454730351734369,0.340072400182824,0,0.511294154604127,0.2603,0.1858,0,0.2767,0.7113,0.7087,0,0.8503,0.526511878492703,0.39032030626082,0,0.561336312284143
"453","DCLU007",3,1.16405408002458,0.100087520690872,0.426214757463402,0.656592170467581,0.100000608056984,0.258995060706764,0,0,0,1.22850589040034,0.100000609981975,0.354144246058285,0.332404722791999,0.211126432010544,0,0.281274335646845,0.1812,0.1519,0,0.17,0.62,0.34,0,0.4767,0.291089658599724,0.137332464645376,0,0.237096455399556
"454","DCLU007",4,0.772276073847744,0.100156181151032,0.267229815230901,3.42702860231577,0.100004350980248,0.498529346018687,0,0,0,4.19930467616351,0.10000435098026,0.538492600066013,0.19069086827357,0.302396586893258,0,0.309061806229012,0.1369,0.1929,0,0.1954,0.3482,0.6113,0,0.6561,0.180336272647319,0.506868728962918,0,0.598691522742237
"455","DCLU007",5,4.58759166646066,0.100005429328029,0.798681695662527,4.52945553341298,0.100019330830209,0.551520363426821,0,0,0,5.07136052168591,0.100038337121796,0.928489730617906,0.645462004912881,0.333690347949166,0,0.698179564507124,0.2926,0.182,0,0.3671,1.0764,0.6579,0,1.263,0.671464453759592,0.654049584258905,0,0.788134922012734
"456","DCLU007",6,0,0,0,3.02317341992789,0.100075906224768,0.751535161696571,0,0,0,3.02317341992789,0.100075906224768,0.751535161696571,0,0.642183753123565,0,0.642183753123565,0,0.2344,0,0.2344,0,1.164,0,1.164,0,0.565918812908125,0,0.565918812908125
"457","DCLU007",7,0,0,0,2.06053603514897,0.100021131106149,0.504538607514628,0,0,0,2.06053603514897,0.100021131106149,0.504538607514628,0,0.400315341899904,0,0.400315341899904,0,0.2026,0,0.2026,0,0.7163,0,0.7163,0,0.363849661337018,0,0.363849661337018
"458","DCLU007",8,5.21623377553125,0.100051160985651,0.600150704139274,2.00600168269092,0.100000651534916,0.329059842982928,0,0,0,5.24209863563032,0.100009529838234,0.672380961555281,0.397764861240341,0.223214481108528,0,0.45767876551432,0.2311,0.1533,0,0.2569,0.7293,0.3592,0,0.8554,0.606059997692424,0.301929929416721,0,0.641917169988261
"459","DCLU007",9,0,0,0,2.86496986923215,0.100024296031885,0.517681078682085,0,0,0,2.86496986923215,0.100024296031885,0.517681078682085,0,0.346972508549228,0,0.346972508549228,0,0.2028,0,0.2028,0,0.658,0,0.658,0,0.477014992784558,0,0.477014992784558
"460","DCLU007",10,0,0,0,1.23481949644438,0.100080625291809,0.329118868859629,0,0,0,1.23481949644438,0.100080625291809,0.329118868859629,0,0.284577797452179,0,0.284577797452179,0,0.1862,0,0.1862,0,0.4421,0,0.4421,0,0.180994006707332,0,0.180994006707332
"461","DCLU008",1,4.65716202612696,0.100023673666715,0.454496472165603,4.65716202612696,0.101140195156097,1.39571302468601,0,0,0,9.31432405225392,0.100005393967179,0.697806985415348,0.253900331805533,0.925711446489011,0,0.257444834430342,0.1745,0.3172,0,0.1769,0.3342,2.2795,0,0.352,0.709195270278274,1.26312544383194,0,1.45565088010455
"462","DCLU008",2,1.90894025660855,0.100024812437452,0.535102195720147,0,0,0,0,0,0,1.90894025660855,0.100024812437452,0.535102195720147,0.448954419436922,0,0,0.448954419436922,0.2586,0,0,0.2586,0.7334,0,0,0.7334,0.346869891112416,0,0,0.346869891112416
"463","DCLU008",3,0,0,0,1.7286059606159,0.100019743656619,0.403059185795216,0,0,0,1.7286059606159,0.100019743656619,0.403059185795216,0,0.28669468761583,0,0.28669468761583,0,0.1834,0,0.1834,0,0.4961,0,0.4961,0,0.324672444483542,0,0.324672444483542
"464","DCLU008",4,0,0,0,3.42729500007328,0.100045582546161,0.577705788714078,0,0,0,3.42729500007328,0.100045582546161,0.577705788714078,0,0.425455107336699,0,0.425455107336699,0,0.2572,0,0.2572,0,0.6542,0,0.6542,0,0.541906877649718,0,0.541906877649718
"465","DCLU008",5,0,0,0,1.35204227132191,0.100007156587359,0.279322731092609,0,0,0,1.35204227132191,0.100007156587359,0.279322731092609,0,0.221139586286548,0,0.221139586286548,0,0.1547,0,0.1547,0,0.3416,0,0.3416,0,0.187301318327953,0,0.187301318327953
"466","DCLU008",6,0,0,0,1.40156174459751,0.10016173099191,0.618694028576137,0,0,0,1.40156174459751,0.10016173099191,0.618694028576137,0,0.603914294300283,0,0.603914294300283,0,0.3428,0,0.3428,0,0.8898,0,0.8898,0,0.317068181681871,0,0.317068181681871
"467","DCLU008",7,0,0,0,1.0990476388103,0.100034513736829,0.394509059316788,0,0,0,1.0990476388103,0.100034513736829,0.394509059316788,0,0.34220421507927,0,0.34220421507927,0,0.2023,0,0.2023,0,0.5486,0,0.5486,0,0.228092066299349,0,0.228092066299349
"468","DCLU008",8,1.841672202524,0.100072373623775,0.547777671120993,1.03577949112214,0.100472613623479,0.365768949268233,0,0,0,2.15071080882417,0.100072373623775,0.593338863669215,0.462844051661866,0.306103798306227,0,0.484417268137706,0.2742,0.1965,0,0.2809,0.7093,0.5029,0,0.7873,0.372598888574653,0.20986444665339,0,0.41598122236928
"469","DCLU008",9,0,0,0,0.897918134797607,0.100011570086687,0.334880745074777,0,0,0,0.897918134797607,0.100011570086687,0.334880745074777,0,0.277966185530352,0,0.277966185530352,0,0.1715,0,0.1715,0,0.4672,0,0.4672,0,0.197470542177523,0,0.197470542177523
"470","DCLU008",10,0,0,0,0.627483399163398,0.100006160811456,0.233293098528438,0,0,0,0.627483399163398,0.100006160811456,0.233293098528438,0,0.210437891184728,0,0.210437891184728,0,0.1526,0,0.1526,0,0.2908,0,0.2908,0,0.103185709981968,0,0.103185709981968
"471","DCLU009",1,2.41485955804519,0.100005038999969,0.399814525694264,4.65716202612696,0.101140195156097,1.39571302468601,0,0,0,7.06741745110064,0.100005038999969,0.632661245334347,0.272031067890988,0.925711446489011,0,0.284510896467777,0.174,0.3172,0,0.1769,0.4581,2.2795,0,0.5194,0.367855292143725,1.26312544383194,0,1.0658060946929
"472","DCLU009",2,2.80412945462428,0.100026732498986,0.595189038212789,0,0,0,0,0,0,2.80412945462428,0.100026732498986,0.595189038212789,0.469785059116231,0,0,0.469785059116231,0.273,0,0,0.273,0.7949,0,0,0.7949,0.451384578898372,0,0,0.451384578898372
"473","DCLU009",3,0,0,0,1.18982827556806,0.100049645013458,0.394636997790142,0,0,0,1.18982827556806,0.100049645013458,0.394636997790142,0,0.343170798160381,0,0.343170798160381,0,0.2149,0,0.2149,0,0.5322,0,0.5322,0,0.227200201855969,0,0.227200201855969
"474","DCLU009",4,0,0,0,3.42725960249564,0.100037728450312,0.609831529929742,0,0,0,3.42725960249564,0.100037728450312,0.609831529929742,0,0.400692797492878,0,0.400692797492878,0,0.228,0,0.228,0,0.8081,0,0.8081,0,0.569730027118169,0,0.569730027118169
"475","DCLU009",5,0,0,0,1.9833455702591,0.10014136242689,0.418254557843587,0,0,0,1.9833455702591,0.10014136242689,0.418254557843587,0,0.331178335727607,0,0.331178335727607,0,0.2088,0,0.2088,0,0.57,0,0.57,0,0.287186682108934,0,0.287186682108934
"476","DCLU009",6,0,0,0,3.04233980981548,0.100030400867693,0.551996023703672,0,0,0,3.04233980981548,0.100030400867693,0.551996023703672,0,0.367570394487341,0,0.367570394487341,0,0.2039,0,0.2039,0,0.8322,0,0.8322,0,0.4566037526062,0,0.4566037526062
"477","DCLU009",7,0,0,0,1.62949572538961,0.100014748229894,0.418301689588479,0,0,0,1.62949572538961,0.100014748229894,0.418301689588479,0,0.370132636676942,0,0.370132636676942,0,0.2059,0,0.2059,0,0.5851,0,0.5851,0,0.249772304633999,0,0.249772304633999
"478","DCLU009",8,2.70174001416041,0.100016037088409,0.676253946677673,1.03577949112214,0.100472613623479,0.365768949268233,0,0,0,2.70174001416041,0.100061007710002,0.715915848927554,0.468036131686457,0.306103798306227,0,0.545668919013731,0.2326,0.1965,0,0.2536,1.0136,0.5029,0,1.0654,0.553762305064499,0.20986444665339,0,0.551320981423212
